"TIME","CH1","CH2","CH3"
-2.056e-01,-0.11,0.07,0.04
-2.052e-01,-0.09,0.08,0.01
-2.048e-01,-0.09,0.05,0.04
-2.044e-01,-0.07,0.05,0.02
-2.040e-01,-0.05,0.06,0.03
-2.036e-01,-0.07,0.04,0.02
-2.032e-01,-0.04,0.01,0.03
-2.028e-01,-0.03,0.04,0.03
-2.024e-01,-0.03,0.04,0.04
-2.020e-01,0.03,0.05,0.06
-2.016e-01,-0.03,0.03,0.02
-2.012e-01,-0.04,0.03,0.03
-2.008e-01,-0.01,0.01,0.02
-2.004e-01,0.02,0.04,0.03
-2.000e-01,0.03,0.05,0.02
-1.996e-01,0.02,0,0.04
-1.992e-01,-0.01,0.02,0.02
-1.988e-01,0.01,0.03,0.03
-1.984e-01,0.06,0.05,0.03
-1.980e-01,0.02,0.03,0.03
-1.976e-01,-0.01,-0.01,0.02
-1.972e-01,1.42109e-16,0.01,0.04
-1.968e-01,0.01,0.04,0.04
-1.964e-01,-0.01,0.04,0.05
-1.960e-01,-0.02,-0.01,0.03
-1.956e-01,-0.06,0,0.03
-1.952e-01,-0.04,0.01,0.01
-1.948e-01,-0.04,0.02,0.01
-1.944e-01,-0.03,0.03,0.05
-1.940e-01,-0.1,0.01,0.01
-1.936e-01,-0.08,-0.01,0.02
-1.932e-01,-0.06,0.01,0.02
-1.928e-01,-0.04,0.05,0.04
-1.924e-01,-0.08,0.02,0.02
-1.920e-01,-0.11,0.01,0.01
-1.916e-01,-0.09,0.01,0.01
-1.912e-01,-0.08,0.01,0
-1.908e-01,-0.08,0.03,0.01
-1.904e-01,-0.1,0.01,-0.01
-1.900e-01,-0.11,0,0
-1.896e-01,-0.07,0.03,0.03
-1.892e-01,-0.04,0.03,0.02
-1.888e-01,-0.07,0,0.01
-1.884e-01,-0.07,0,0
-1.880e-01,-0.08,-0.01,-0.01
-1.876e-01,-0.07,0.02,0.01
-1.872e-01,-0.03,0.04,0.03
-1.868e-01,-0.03,0.02,0.01
-1.864e-01,-0.03,0.01,0
-1.860e-01,-0.03,0.02,0.01
-1.856e-01,1.42109e-16,0.02,0.02
-1.852e-01,0.04,0.03,0.03
-1.848e-01,0.02,0.02,0.01
-1.844e-01,0.01,0.01,0.01
-1.840e-01,0.03,0.03,0
-1.836e-01,0.04,0.01,0.01
-1.832e-01,0.06,0.02,0.01
-1.828e-01,0.02,0.01,0.01
-1.824e-01,0.02,0.03,-0.01
-1.820e-01,0.05,0.03,0
-1.816e-01,0.07,0.03,0.02
-1.812e-01,0.02,0,0.01
-1.808e-01,0.02,0,0
-1.804e-01,-0.01,-0.01,0
-1.800e-01,0.01,0.02,0.01
-1.796e-01,0.02,0.03,0.02
-1.792e-01,1.42109e-16,0.02,0
-1.788e-01,-0.06,-0.01,-0.01
-1.784e-01,-0.03,-0.01,0
-1.780e-01,-0.03,0.02,0
-1.776e-01,-0.04,0.05,0.01
-1.772e-01,-0.08,-0.01,-0.01
-1.768e-01,-0.06,-0.03,-0.03
-1.764e-01,-0.05,0.01,0.01
-1.760e-01,-0.03,0.01,0.03
-1.756e-01,-0.04,-0.01,0.01
-1.752e-01,-0.07,0,0.02
-1.748e-01,-0.11,-0.02,-0.01
-1.744e-01,-0.07,0.01,0
-1.740e-01,-0.08,0.03,0.01
-1.736e-01,-0.07,0.02,0
-1.732e-01,-0.1,0,0
-1.728e-01,-0.1,0.02,0
-1.724e-01,-0.06,0,0
-1.720e-01,-0.04,0.01,0.01
-1.716e-01,-0.06,0.02,0
-1.712e-01,-0.06,0,0.01
-1.708e-01,-0.03,0,0
-1.704e-01,-0.03,0,0.01
-1.700e-01,-0.01,0,0.01
-1.696e-01,0.01,0,0
-1.692e-01,-0.01,-0.02,-0.02
-1.688e-01,0.04,0.02,0.02
-1.684e-01,0.06,0.03,0.01
-1.680e-01,0.03,0,0.01
-1.676e-01,0.04,-0.01,-0.01
-1.672e-01,0.02,0.01,-0.01
-1.668e-01,0.06,0.03,0.01
-1.664e-01,0.06,0.03,0.01
-1.660e-01,0.05,0.01,0.01
-1.656e-01,0.03,-0.01,0
-1.652e-01,0.06,0.01,0
-1.648e-01,0.05,0.02,0
-1.644e-01,0.05,0.03,0
-1.640e-01,0.01,0,-0.01
-1.636e-01,0.03,-0.01,-0.01
-1.632e-01,0.03,0.01,0.01
-1.628e-01,0.04,0.02,0.01
-1.624e-01,0.03,0.03,0
-1.620e-01,-0.04,-0.02,-0.03
-1.616e-01,-0.03,0,0.01
-1.612e-01,-0.01,0.04,0.02
-1.608e-01,-0.03,0.02,0.01
-1.604e-01,-0.05,0,-0.01
-1.600e-01,-0.06,-0.03,-0.02
-1.596e-01,-0.07,0,0.01
-1.592e-01,-0.04,0.01,0.01
-1.588e-01,-0.06,0,0
-1.584e-01,-0.12,-0.03,-0.03
-1.580e-01,-0.08,-0.01,-0.03
-1.576e-01,-0.07,-0.01,-0.01
-1.572e-01,-0.06,0.04,0.01
-1.568e-01,-0.1,0.02,0.01
-1.564e-01,-0.06,-0.01,-0.02
-1.560e-01,-0.08,0.03,-0.01
-1.556e-01,-0.06,0.03,0
-1.552e-01,-0.04,0.02,-0.01
-1.548e-01,-0.04,0,-0.01
-1.544e-01,-0.06,0,-0.02
-1.540e-01,-0.06,0,0.01
-1.536e-01,-0.01,0.02,0.02
-1.532e-01,0.02,0.03,0.03
-1.528e-01,1.42109e-16,0.02,0.01
-1.524e-01,-0.01,0.02,0
-1.520e-01,0.05,-0.01,0.01
-1.516e-01,0.06,0.02,0.01
-1.512e-01,0.05,0.02,0.01
-1.508e-01,0.01,-0.01,-0.01
-1.504e-01,0.01,-0.03,-0.01
-1.500e-01,0.06,0.02,0.01
-1.496e-01,0.08,0.01,0
-1.492e-01,0.07,0,0.01
-1.488e-01,0.05,-0.02,-0.01
-1.484e-01,0.02,0,0.01
-1.480e-01,0.03,0,0
-1.476e-01,0.06,0.04,0.01
-1.472e-01,0.06,0,-0.01
-1.468e-01,0.03,-0.01,0.01
-1.464e-01,0.03,0.01,0.01
-1.460e-01,0.02,0.03,0.01
-1.456e-01,0.04,0.02,0.01
-1.452e-01,-0.04,-0.01,-0.02
-1.448e-01,-0.05,-0.03,-0.01
-1.444e-01,-0.02,0,-0.01
-1.440e-01,-0.01,0,0.02
-1.436e-01,-0.04,0,-0.03
-1.432e-01,-0.08,-0.02,-0.02
-1.428e-01,-0.07,-0.01,-0.03
-1.424e-01,-0.05,0.01,0
-1.420e-01,-0.05,0,0.01
-1.416e-01,-0.06,-0.01,-0.01
-1.412e-01,-0.1,-0.01,-0.02
-1.408e-01,-0.07,-0.01,-0.01
-1.404e-01,-0.08,0.03,0
-1.400e-01,-0.07,0.02,0
-1.396e-01,-0.08,-0.03,0
-1.392e-01,-0.05,-0.02,0.01
-1.388e-01,-0.03,-0.01,0.01
-1.384e-01,-0.04,-0.01,0
-1.380e-01,-0.03,0,0
-1.376e-01,-0.06,-0.01,-0.01
-1.372e-01,-0.03,0,-0.01
-1.368e-01,1.42109e-16,0.02,0.01
-1.364e-01,0.01,0.01,-0.01
-1.360e-01,1.42109e-16,-0.02,0.01
-1.356e-01,0.01,-0.02,0.01
-1.352e-01,0.05,-0.03,-0.01
-1.348e-01,0.03,0.02,0
-1.344e-01,0.06,0.02,-0.01
-1.340e-01,0.03,0,-0.03
-1.336e-01,0.03,0,-0.01
-1.332e-01,0.06,0.02,-0.02
-1.328e-01,0.08,0.01,0.02
-1.324e-01,0.06,0.01,0
-1.320e-01,0.05,-0.03,-0.03
-1.316e-01,0.07,-0.02,-0.03
-1.312e-01,0.07,-0.01,0
-1.308e-01,0.06,0.01,0.01
-1.304e-01,0.06,0.02,0
-1.300e-01,0.01,-0.02,-0.01
-1.296e-01,0.05,-0.01,-0.02
-1.292e-01,0.04,0.02,-0.01
-1.288e-01,0.02,0.01,-0.02
-1.284e-01,-0.04,-0.05,-0.03
-1.280e-01,-0.04,-0.01,-0.03
-1.276e-01,-0.02,0,-0.01
-1.272e-01,-0.03,-0.01,0.01
-1.268e-01,-0.03,0,0
-1.264e-01,-0.07,-0.03,-0.01
-1.260e-01,-0.06,-0.03,-0.03
-1.256e-01,-0.02,0.01,0
-1.252e-01,-0.04,-0.01,-0.02
-1.248e-01,-0.07,-0.01,-0.02
-1.244e-01,-0.09,-0.01,-0.04
-1.240e-01,-0.06,-0.02,-0.03
-1.236e-01,-0.06,0.02,0
-1.232e-01,-0.05,0.01,-0.01
-1.228e-01,-0.06,-0.02,-0.02
-1.224e-01,-0.05,-0.02,-0.01
-1.220e-01,-0.06,-0.03,-0.02
-1.216e-01,-0.02,0.01,-0.01
-1.212e-01,-0.01,-0.01,0
-1.208e-01,-0.04,-0.01,-0.01
-1.204e-01,-0.02,-0.01,-0.03
-1.200e-01,0.02,-0.01,0.01
-1.196e-01,0.02,0,0.01
-1.192e-01,0.04,0.01,-0.01
-1.188e-01,-0.01,0,-0.01
-1.184e-01,0.03,-0.03,-0.03
-1.180e-01,0.07,-0.01,0
-1.176e-01,0.06,0,0.01
-1.172e-01,0.06,0.01,-0.02
-1.168e-01,0.04,0,-0.02
-1.164e-01,0.06,-0.01,-0.01
-1.160e-01,0.1,0.03,0.01
-1.156e-01,0.07,0,0
-1.152e-01,0.06,-0.02,-0.03
-1.148e-01,0.06,-0.02,-0.01
-1.144e-01,0.06,0,-0.01
-1.140e-01,0.08,0.04,0.01
-1.136e-01,0.02,-0.02,-0.02
-1.132e-01,0.01,-0.04,-0.02
-1.128e-01,0.02,-0.01,-0.03
-1.124e-01,0.05,-0.01,-0.02
-1.120e-01,0.03,-0.02,-0.01
-1.116e-01,-0.03,0.02,-0.02
-1.112e-01,-0.03,-0.03,-0.04
-1.108e-01,-0.04,-0.03,-0.02
-1.104e-01,-0.01,0,-0.01
-1.100e-01,-0.02,0.01,0
-1.096e-01,-0.06,-0.01,-0.03
-1.092e-01,-0.07,-0.01,-0.03
-1.088e-01,-0.06,-0.02,-0.02
-1.084e-01,-0.05,-0.01,-0.02
-1.080e-01,-0.06,0,-0.02
-1.076e-01,-0.07,-0.02,-0.03
-1.072e-01,-0.09,-0.02,-0.02
-1.068e-01,-0.03,-0.01,0
-1.064e-01,-0.03,0.02,-0.01
-1.060e-01,-0.08,-0.01,-0.02
-1.056e-01,-0.07,-0.04,-0.01
-1.052e-01,-0.06,-0.01,-0.01
-1.048e-01,-0.03,-0.01,0.01
-1.044e-01,-0.01,0.01,0.01
-1.040e-01,-0.03,-0.01,-0.01
-1.036e-01,-0.02,-0.03,-0.01
-1.032e-01,-0.02,0.02,-0.01
-1.028e-01,0.01,0,0
-1.024e-01,0.03,0.01,-0.01
-1.020e-01,0.03,-0.02,-0.03
-1.016e-01,0.02,-0.02,-0.03
-1.012e-01,0.07,-0.01,0
-1.008e-01,0.07,0.01,0.01
-1.004e-01,0.07,0.01,0
-1.000e-01,0.03,-0.01,-0.01
-9.96e-02,0.07,0.02,-0.01
-9.92e-02,0.1,-0.01,0.01
-9.88e-02,0.07,0.01,-0.02
-9.84e-02,0.07,-0.01,-0.03
-9.80e-02,0.06,-0.03,-0.03
-9.76e-02,0.07,0,-0.01
-9.72e-02,0.06,0.02,-0.01
-9.68e-02,0.06,0.01,0
-9.64e-02,0.02,-0.04,-0.01
-9.60e-02,1.42109e-16,-0.03,-0.01
-9.56e-02,0.05,0.01,-0.01
-9.52e-02,0.01,-0.01,-0.01
-9.48e-02,-0.01,-0.02,-0.03
-9.44e-02,-0.06,-0.02,-0.03
-9.40e-02,-0.05,0,-0.01
-9.36e-02,-0.02,0.02,0
-9.32e-02,-0.01,0,-0.02
-9.28e-02,-0.06,0.01,0.02
-9.24e-02,-0.07,-0.02,-0.01
-9.20e-02,-0.05,0,-0.01
-9.16e-02,-0.03,0,0
-9.12e-02,-0.06,0,-0.02
-9.08e-02,-0.1,-0.03,-0.03
-9.04e-02,-0.09,-0.02,-0.03
-9.00e-02,-0.06,0,-0.01
-8.96e-02,-0.07,0.02,-0.01
-8.92e-02,-0.06,-0.01,-0.01
-8.88e-02,-0.08,-0.03,-0.03
-8.84e-02,-0.03,-0.01,-0.03
-8.80e-02,-0.03,0.01,0.02
-8.76e-02,-0.02,0.02,0
-8.72e-02,-0.03,-0.02,0
-8.68e-02,-0.02,0.01,0
-8.64e-02,1.42109e-16,0,-0.01
-8.60e-02,0.04,0.01,0.01
-8.56e-02,0.02,0.01,-0.01
-8.52e-02,0.03,0,-0.01
-8.48e-02,0.01,-0.01,-0.02
-8.44e-02,0.06,-0.01,-0.01
-8.40e-02,0.08,0.03,-0.01
-8.36e-02,0.06,0.01,0
-8.32e-02,0.06,-0.01,-0.02
-8.28e-02,0.08,0.01,0.01
-8.24e-02,0.09,0.04,-0.01
-8.20e-02,0.08,0.01,0.02
-8.16e-02,0.04,0,-0.01
-8.12e-02,0.03,-0.02,-0.03
-8.08e-02,0.06,0,-0.01
-8.04e-02,0.06,0.02,-0.01
-8.00e-02,0.06,0.02,-0.01
-7.96e-02,0.02,-0.01,-0.01
-7.92e-02,0.02,-0.02,-0.02
-7.88e-02,0.04,-0.01,-0.01
-7.84e-02,1.42109e-16,0.03,-0.01
-7.80e-02,0.01,0,0
-7.76e-02,-0.03,-0.01,-0.01
-7.72e-02,-0.03,-0.01,-0.02
-7.68e-02,-0.03,-0.01,0
-7.64e-02,1.42109e-16,0.01,-0.01
-7.60e-02,-0.06,0,-0.03
-7.56e-02,-0.06,-0.03,-0.03
-7.52e-02,-0.06,-0.01,-0.01
-7.48e-02,-0.06,-0.01,-0.03
-7.44e-02,-0.05,0.03,-0.01
-7.40e-02,-0.08,-0.02,-0.03
-7.36e-02,-0.07,-0.01,-0.01
-7.32e-02,-0.05,0.01,0
-7.28e-02,-0.04,0.01,0
-7.24e-02,-0.05,-0.03,-0.03
-7.20e-02,-0.04,-0.02,-0.02
-7.16e-02,-0.02,-0.02,-0.04
-7.12e-02,-0.04,0,0
-7.08e-02,-0.02,0.01,-0.01
-7.04e-02,-0.01,-0.01,-0.03
-7.00e-02,-0.04,-0.03,-0.03
-6.96e-02,-0.01,-0.02,-0.02
-6.92e-02,1.42109e-16,-0.01,0
-6.88e-02,0.06,0.01,-0.01
-6.84e-02,0.06,0,-0.02
-6.80e-02,0.02,-0.03,-0.03
-6.76e-02,0.03,0.01,-0.01
-6.72e-02,0.09,0.03,0.01
-6.68e-02,0.1,0.01,0
-6.64e-02,0.04,0,-0.02
-6.60e-02,0.08,-0.01,-0.02
-6.56e-02,0.09,-0.01,0
-6.52e-02,0.08,0,0
-6.48e-02,0.06,-0.02,-0.01
-6.44e-02,0.06,0,-0.03
-6.40e-02,0.05,0,-0.02
-6.36e-02,0.06,0.01,0
-6.32e-02,0.05,0,-0.02
-6.28e-02,0.03,-0.02,0
-6.24e-02,1.42109e-16,-0.05,-0.02
-6.20e-02,0.01,-0.01,-0.01
-6.16e-02,0.03,-0.01,0
-6.12e-02,0.01,0.01,0
-6.08e-02,-0.04,0,-0.03
-6.04e-02,-0.06,0,-0.02
-6.00e-02,-0.02,0.01,-0.01
-5.96e-02,-0.03,0,0.01
-5.92e-02,-0.05,0,-0.02
-5.88e-02,-0.03,-0.02,-0.03
-5.84e-02,-0.05,-0.03,-0.03
-5.80e-02,-0.05,0,-0.01
-5.76e-02,-0.05,0,-0.01
-5.72e-02,-0.07,0,-0.03
-5.68e-02,-0.08,-0.04,-0.02
-5.64e-02,-0.05,-0.01,0
-5.60e-02,-0.07,0.02,0.01
-5.56e-02,-0.02,0.03,0.02
-5.52e-02,-0.04,0,-0.01
-5.48e-02,-0.05,-0.02,0
-5.44e-02,-0.03,-0.01,-0.01
-5.40e-02,0.01,-0.01,0.01
-5.36e-02,-0.01,0.02,-0.01
-5.32e-02,1.42109e-16,-0.01,0.01
-5.28e-02,-0.01,-0.02,-0.01
-5.24e-02,0.06,0.01,0.02
-5.20e-02,0.06,0.01,0.01
-5.16e-02,0.01,-0.01,-0.01
-5.12e-02,0.04,0.01,0
-5.08e-02,0.06,-0.01,0
-5.04e-02,0.08,0.01,0.03
-5.00e-02,0.05,0.02,-0.01
-4.96e-02,0.07,0.01,-0.02
-4.92e-02,0.05,0,-0.01
-4.88e-02,0.06,0,-0.03
-4.84e-02,0.1,0.01,0.01
-4.80e-02,0.05,0.02,0.01
-4.76e-02,0.06,0.01,0
-4.72e-02,0.01,0,0
-4.68e-02,0.07,0.01,0.01
-4.64e-02,0.06,-0.01,0
-4.60e-02,0.03,0,-0.02
-4.56e-02,1.42109e-16,-0.02,-0.04
-4.52e-02,-0.02,0,-0.02
-4.48e-02,1.42109e-16,0.01,-0.01
-4.44e-02,0.02,0,-0.01
-4.40e-02,-0.02,0,-0.03
-4.36e-02,-0.06,-0.01,-0.02
-4.32e-02,-0.07,0.01,0.01
-4.28e-02,-0.04,0.01,0
-4.24e-02,-0.02,0.02,-0.01
-4.20e-02,-0.03,0,-0.02
-4.16e-02,-0.08,-0.04,-0.03
-4.12e-02,-0.06,-0.02,0
-4.08e-02,-0.08,0,-0.01
-4.04e-02,-0.06,-0.01,-0.01
-4.00e-02,-0.06,-0.01,-0.04
-3.96e-02,-0.07,0.01,-0.01
-3.92e-02,-0.03,0,0.01
-3.88e-02,-0.02,0.02,0
-3.84e-02,-0.04,0,-0.01
-3.80e-02,-0.05,-0.01,-0.03
-3.76e-02,1.42109e-16,0,-0.01
-3.72e-02,0.01,0.04,0.01
-3.68e-02,0.02,0.02,0
-3.64e-02,-0.01,-0.01,-0.03
-3.60e-02,0.03,-0.01,-0.03
-3.56e-02,0.04,-0.01,-0.01
-3.52e-02,0.07,0.01,0
-3.48e-02,0.07,0.01,-0.03
-3.44e-02,0.05,-0.01,-0.04
-3.40e-02,0.02,-0.01,-0.03
-3.36e-02,0.08,-0.01,0
-3.32e-02,0.05,0.02,-0.03
-3.28e-02,0.07,-0.02,-0.04
-3.24e-02,0.09,0,-0.01
-3.20e-02,0.08,-0.03,-0.04
-3.16e-02,0.09,0.01,0
-3.12e-02,0.06,0.01,-0.03
-3.08e-02,0.06,-0.02,-0.04
-3.04e-02,0.04,-0.01,-0.02
-3.00e-02,0.05,-0.02,-0.03
-2.96e-02,0.04,0.01,-0.01
-2.92e-02,0.05,0.01,-0.01
-2.88e-02,0.02,-0.03,-0.04
-2.84e-02,0.01,0.03,-0.03
-2.80e-02,1.42109e-16,0,-0.03
-2.76e-02,0.02,0.01,-0.01
-2.72e-02,0.02,-0.02,-0.03
-2.68e-02,-0.03,-0.02,-0.03
-2.64e-02,-0.01,-0.01,-0.03
-2.60e-02,-0.04,0,-0.01
-2.56e-02,-0.03,0.01,-0.01
-2.52e-02,-0.05,-0.04,-0.02
-2.48e-02,-0.08,-0.02,-0.03
-2.44e-02,-0.08,-0.01,-0.04
-2.40e-02,-0.06,0.01,-0.02
-2.36e-02,-0.05,0.01,-0.03
-2.32e-02,-0.06,-0.01,-0.03
-2.28e-02,-0.06,-0.02,-0.04
-2.24e-02,-0.03,0,-0.01
-2.20e-02,-0.01,0,-0.03
-2.16e-02,-0.02,-0.01,-0.03
-2.12e-02,-0.04,-0.03,-0.03
-2.08e-02,0.01,-0.02,-0.01
-2.04e-02,0.04,0.02,-0.01
-2.00e-02,0.02,0.01,-0.02
-1.96e-02,-0.02,-0.02,-0.05
-1.92e-02,1.42109e-16,-0.02,-0.03
-1.88e-02,0.06,0.02,-0.03
-1.84e-02,0.07,0.01,0
-1.80e-02,0.08,-0.02,-0.01
-1.76e-02,0.06,-0.03,-0.01
-1.72e-02,0.06,-0.02,-0.02
-1.68e-02,0.07,-0.02,0
-1.64e-02,0.09,0.01,0
-1.60e-02,0.09,-0.02,-0.01
-1.56e-02,0.07,-0.02,-0.03
-1.52e-02,0.07,-0.02,-0.03
-1.48e-02,0.06,-0.01,-0.02
-1.44e-02,0.06,-0.01,-0.01
-1.40e-02,0.03,-0.02,-0.04
-1.36e-02,0.01,0.01,-0.04
-1.32e-02,0.05,-0.01,-0.03
-1.28e-02,0.06,0.01,-0.01
-1.24e-02,0.06,0.01,-0.03
-1.20e-02,0.01,-0.03,-0.03
-1.16e-02,0.01,-0.03,-0.03
-1.12e-02,1.42109e-16,-0.03,-0.02
-1.08e-02,1.42109e-16,-0.02,-0.03
-1.04e-02,1.42109e-16,-0.02,-0.04
-1.00e-02,-0.03,-0.04,-0.04
-9.6e-03,-0.04,-0.04,-0.03
-9.2e-03,-0.03,-0.02,-0.03
-8.8e-03,-0.05,-0.03,-0.03
-8.4e-03,-0.07,-0.01,-0.04
-8.0e-03,-0.06,-0.04,-0.06
-7.6e-03,-0.07,-0.01,-0.04
-7.2e-03,-0.04,-0.01,-0.03
-6.8e-03,-0.04,0,-0.03
-6.4e-03,-0.05,-0.02,-0.06
-6.0e-03,-0.07,-0.04,-0.05
-5.6e-03,-0.03,-0.03,-0.02
-5.2e-03,0.01,-0.02,-0.01
-4.8e-03,-0.02,-0.02,-0.03
-4.4e-03,-0.01,-0.04,-0.05
-4.0e-03,1.42109e-16,-0.05,-0.04
-3.6e-03,0.02,-0.02,-0.04
-3.2e-03,0.02,-0.01,-0.03
-2.8e-03,0.02,-0.05,-0.04
-2.4e-03,0.02,-0.03,-0.05
-2.0e-03,0.08,-0.03,-0.03
-1.6e-03,0.06,-0.02,-0.03
-1.2e-03,0.1,-0.02,-0.04
-8e-04,0.06,-0.04,-0.07
-4e-04,0.06,-0.03,-0.07
0.0e+00,0.1,-0.02,-0.03
4e-04,0.14,-0.01,-0.01
8e-04,0.11,-0.02,-0.04
1.2e-03,0.1,-0.04,-0.05
1.6e-03,0.08,-0.04,-0.04
2.0e-03,0.1,-0.03,-0.05
2.4e-03,0.09,0,-0.03
2.8e-03,0.09,-0.04,-0.03
3.2e-03,0.06,-0.05,-0.06
3.6e-03,0.07,-0.04,-0.06
4.0e-03,0.08,-0.01,-0.05
4.4e-03,0.07,-0.02,-0.05
4.8e-03,0.02,-0.06,-0.07
5.2e-03,0.01,-0.03,-0.08
5.6e-03,0.04,-0.02,-0.05
6.0e-03,0.02,-0.04,-0.06
6.4e-03,-0.01,-0.02,-0.06
6.8e-03,-0.01,-0.06,-0.07
7.2e-03,-0.02,-0.08,-0.07
7.6e-03,-0.04,-0.06,-0.07
8.0e-03,-0.01,-0.05,-0.06
8.4e-03,-0.02,-0.04,-0.06
8.8e-03,-0.05,-0.06,-0.09
9.2e-03,-0.03,-0.06,-0.08
9.6e-03,-0.02,-0.03,-0.05
1.0e-02,0.01,-0.04,-0.07
1.04e-02,-0.01,-0.05,-0.06
1.08e-02,-0.03,-0.07,-0.09
1.12e-02,1.42109e-16,-0.05,-0.07
1.16e-02,0.06,-0.02,-0.07
1.20e-02,0.06,-0.04,-0.09
1.24e-02,0.02,-0.07,-0.1
1.28e-02,0.03,-0.07,-0.1
1.32e-02,0.06,-0.05,-0.08
1.36e-02,0.1,-0.07,-0.07
1.40e-02,0.1,-0.07,-0.08
1.44e-02,0.1,-0.08,-0.08
1.48e-02,0.1,-0.09,-0.1
1.52e-02,0.13,-0.09,-0.08
1.56e-02,0.12,-0.08,-0.08
1.60e-02,0.13,-0.11,-0.09
1.64e-02,0.14,-0.11,-0.09
1.68e-02,0.15,-0.12,-0.08
1.72e-02,0.2,-0.1,-0.07
1.76e-02,0.16,-0.11,-0.07
1.80e-02,0.16,-0.16,-0.07
1.84e-02,0.15,-0.16,-0.07
1.88e-02,0.16,-0.15,-0.05
1.92e-02,0.16,-0.14,-0.03
1.96e-02,0.15,-0.17,-0.03
2.00e-02,0.11,-0.17,-0.07
2.04e-02,0.1,-0.16,-0.05
2.08e-02,0.12,-0.16,-0.03
2.12e-02,0.12,-0.13,-0.04
2.16e-02,0.11,-0.12,-0.05
2.20e-02,0.06,-0.13,-0.07
2.24e-02,0.08,-0.12,-0.05
2.28e-02,0.05,-0.08,-0.02
2.32e-02,0.05,-0.07,-0.02
2.36e-02,1.42109e-16,-0.09,-0.05
2.40e-02,1.42109e-16,-0.09,-0.05
2.44e-02,1.42109e-16,-0.05,-0.03
2.48e-02,0.03,-0.04,-0.01
2.52e-02,0.01,-0.07,-0.03
2.56e-02,-0.01,-0.06,-0.03
2.60e-02,-0.03,-0.07,-0.03
2.64e-02,-0.02,-0.06,-0.03
2.68e-02,0.03,-0.01,0.01
2.72e-02,1.42109e-16,-0.04,-0.03
2.76e-02,-0.03,-0.06,-0.02
2.80e-02,0.02,-0.02,-0.02
2.84e-02,0.01,-0.04,-0.01
2.88e-02,0.02,-0.05,-0.01
2.92e-02,1.42109e-16,-0.05,-0.02
2.96e-02,0.03,-0.02,0
3.00e-02,0.05,-0.04,-0.01
3.04e-02,0.06,-0.01,-0.01
3.08e-02,0.07,-0.03,-0.03
3.12e-02,0.06,-0.03,-0.03
3.16e-02,0.06,-0.05,-0.03
3.20e-02,0.07,-0.01,-0.01
3.24e-02,0.12,-0.01,-0.01
3.28e-02,0.1,-0.01,0
3.32e-02,0.06,-0.03,-0.03
3.36e-02,0.08,-0.02,-0.01
3.40e-02,0.09,-0.02,-0.01
3.44e-02,0.12,-0.02,0.01
3.48e-02,0.09,-0.01,-0.01
3.52e-02,0.1,-0.04,-0.04
3.56e-02,0.07,-0.01,-0.02
3.60e-02,0.09,-0.01,0.02
3.64e-02,0.07,-0.01,-0.01
3.68e-02,0.07,-0.01,-0.02
3.72e-02,0.02,-0.03,-0.01
3.76e-02,0.06,-0.01,-0.01
3.80e-02,0.06,0.01,0
3.84e-02,0.02,-0.02,0
3.88e-02,0.02,-0.02,-0.03
3.92e-02,-0.04,-0.02,-0.04
3.96e-02,-0.01,0.01,-0.01
4.00e-02,1.42109e-16,-0.03,-0.02
4.04e-02,-0.03,-0.02,-0.02
4.08e-02,-0.04,-0.03,-0.03
4.12e-02,-0.01,0,-0.01
4.16e-02,1.42109e-16,0,0.01
4.20e-02,-0.03,0,-0.01
4.24e-02,-0.07,-0.02,-0.02
4.28e-02,-0.05,-0.05,0
4.32e-02,-0.06,-0.05,-0.02
4.36e-02,-0.03,0.03,0
4.40e-02,-0.03,-0.02,-0.01
4.44e-02,-0.04,-0.02,-0.03
4.48e-02,-0.04,0.02,-0.02
4.52e-02,-0.01,0.02,0
4.56e-02,0.01,0.01,0
4.60e-02,0.02,0.01,0
4.64e-02,1.42109e-16,-0.02,-0.04
4.68e-02,0.03,-0.01,-0.01
4.72e-02,0.05,0.02,-0.01
4.76e-02,0.05,0,0
4.80e-02,0.03,-0.01,-0.02
4.84e-02,0.07,-0.01,-0.02
4.88e-02,0.1,0.01,0.01
4.92e-02,0.07,-0.02,-0.01
4.96e-02,0.06,-0.02,-0.01
5.00e-02,0.03,-0.04,-0.04
5.04e-02,0.08,-0.02,-0.01
5.08e-02,0.11,0.02,0.01
5.12e-02,0.09,-0.01,-0.01
5.16e-02,0.09,-0.01,0
5.20e-02,0.07,-0.03,-0.03
5.24e-02,0.1,-0.01,-0.01
5.28e-02,0.07,0.02,0
5.32e-02,0.06,-0.01,0.01
5.36e-02,0.04,-0.03,-0.03
5.40e-02,0.02,-0.04,-0.01
5.44e-02,0.02,-0.01,0.01
5.48e-02,0.05,0,0
5.52e-02,0.01,0.01,-0.01
5.56e-02,-0.02,-0.03,-0.02
5.60e-02,-0.03,-0.04,-0.03
5.64e-02,-0.01,0,-0.02
5.68e-02,1.42109e-16,0,0
5.72e-02,-0.04,-0.01,-0.03
5.76e-02,-0.04,-0.04,-0.02
5.80e-02,-0.06,-0.01,-0.01
5.84e-02,-0.05,-0.01,0
5.88e-02,-0.03,0.02,-0.01
5.92e-02,-0.08,-0.02,-0.02
5.96e-02,-0.08,0,-0.02
6.00e-02,-0.06,-0.01,-0.01
6.04e-02,-0.04,0.01,0.01
6.08e-02,-0.05,-0.02,-0.01
