"TIME","CH1","CH2","CH3"
-1.3424e+00,0.01,-0.01,-0.01
-1.3420e+00,1.42109e-16,0,0
-1.3416e+00,-0.03,-0.01,-0.01
-1.3412e+00,-0.09,-0.04,-0.03
-1.3408e+00,-0.09,-0.01,-0.01
-1.3404e+00,-0.06,0,-0.01
-1.3400e+00,-0.03,-0.01,0
-1.3396e+00,-0.1,0,-0.03
-1.3392e+00,-0.14,-0.04,-0.03
-1.3388e+00,-0.08,-0.02,-0.01
-1.3384e+00,-0.06,0.02,0.02
-1.3380e+00,-0.07,0.01,-0.01
-1.3376e+00,-0.08,-0.01,-0.01
-1.3372e+00,-0.04,0,0.01
-1.3368e+00,1.42109e-16,0.02,0.02
-1.3364e+00,-0.04,-0.01,-0.01
-1.3360e+00,-0.05,-0.02,-0.03
-1.3356e+00,-0.05,-0.03,-0.03
-1.3352e+00,0.01,0.01,0
-1.3348e+00,0.02,0.01,0.01
-1.3344e+00,1.42109e-16,-0.01,0
-1.3340e+00,-0.01,0.01,-0.01
-1.3336e+00,-0.01,-0.01,-0.02
-1.3332e+00,0.07,0.02,0.03
-1.3328e+00,0.02,0.01,0
-1.3324e+00,0.05,-0.03,-0.02
-1.3320e+00,0.05,0,0
-1.3316e+00,0.06,0.03,0.01
-1.3312e+00,0.06,0,0
-1.3308e+00,0.04,-0.01,-0.01
-1.3304e+00,0.03,-0.01,-0.03
-1.3300e+00,0.09,0.01,0.01
-1.3296e+00,0.07,-0.01,0
-1.3292e+00,0.06,0,0
-1.3288e+00,0.01,-0.01,-0.03
-1.3284e+00,0.03,-0.02,0
-1.3280e+00,0.04,0.02,0
-1.3276e+00,0.06,0.02,0.01
-1.3272e+00,0.01,-0.03,-0.01
-1.3268e+00,0.01,-0.01,-0.03
-1.3264e+00,1.42109e-16,-0.01,0.01
-1.3260e+00,0.02,0.02,0.03
-1.3256e+00,-0.02,-0.01,-0.01
-1.3252e+00,-0.05,-0.01,-0.02
-1.3248e+00,-0.04,-0.02,-0.03
-1.3244e+00,0.01,0.03,0
-1.3240e+00,-0.04,-0.02,0
-1.3236e+00,-0.07,-0.02,-0.03
-1.3232e+00,-0.06,-0.01,0
-1.3228e+00,-0.03,-0.01,0
-1.3224e+00,-0.04,-0.01,0
-1.3220e+00,-0.08,-0.02,-0.02
-1.3216e+00,-0.09,0,-0.01
-1.3212e+00,-0.06,0,0
-1.3208e+00,1.42109e-16,0.04,0.02
-1.3204e+00,-0.03,0,0
-1.3200e+00,-0.09,-0.02,-0.04
-1.3196e+00,-0.06,-0.01,-0.02
-1.3192e+00,-0.02,0.02,0.01
-1.3188e+00,-0.02,0.01,0.01
-1.3184e+00,-0.03,-0.01,0
-1.3180e+00,-0.03,0.01,-0.03
-1.3176e+00,0.03,0.02,0.01
-1.3172e+00,0.02,0.03,0.02
-1.3168e+00,0.01,0,0.02
-1.3164e+00,-0.01,0.01,-0.01
-1.3160e+00,0.02,0,-0.01
-1.3156e+00,0.07,0.02,0.04
-1.3152e+00,0.08,0,0.01
-1.3148e+00,0.05,-0.01,0
-1.3144e+00,0.03,0,-0.03
-1.3140e+00,0.09,0.02,0.01
-1.3136e+00,0.09,0.04,0.03
-1.3132e+00,0.06,0,-0.01
-1.3128e+00,0.06,-0.01,-0.02
-1.3124e+00,0.06,0.02,-0.03
-1.3120e+00,0.07,0.02,0.01
-1.3116e+00,0.06,0,0
-1.3112e+00,-0.01,0,-0.03
-1.3108e+00,1.42109e-16,-0.01,-0.01
-1.3104e+00,0.06,-0.01,0.02
-1.3100e+00,0.02,0,0
-1.3096e+00,1.42109e-16,0,-0.01
-1.3092e+00,-0.04,-0.02,-0.04
-1.3088e+00,-0.05,0.01,-0.03
-1.3084e+00,0.01,0,0.03
-1.3080e+00,-0.07,-0.01,-0.01
-1.3076e+00,-0.08,-0.02,-0.04
-1.3072e+00,-0.07,-0.01,-0.03
-1.3068e+00,-0.04,0.01,0
-1.3064e+00,-0.04,0.02,-0.01
-1.3060e+00,-0.08,-0.01,-0.02
-1.3056e+00,-0.07,-0.02,-0.02
-1.3052e+00,-0.06,-0.01,-0.01
-1.3048e+00,-0.05,0.01,0.02
-1.3044e+00,-0.08,-0.01,0
-1.3040e+00,-0.07,0.01,-0.02
-1.3036e+00,-0.04,-0.02,0
-1.3032e+00,1.42109e-16,0.03,0.02
-1.3028e+00,0.01,0.02,0.01
-1.3024e+00,-0.06,-0.02,-0.01
-1.3020e+00,-0.04,-0.01,-0.03
-1.3016e+00,0.01,0.01,0.01
-1.3012e+00,1.42109e-16,-0.01,0.01
-1.3008e+00,1.42109e-16,0.01,-0.01
-1.3004e+00,-0.01,-0.02,-0.03
-1.3000e+00,0.04,0.02,0
-1.2996e+00,0.08,0.04,0.04
-1.2992e+00,0.06,0.01,0.02
-1.2988e+00,0.02,-0.02,-0.01
-1.2984e+00,0.06,-0.01,-0.02
-1.2980e+00,0.06,0.01,0.01
-1.2976e+00,0.08,0.03,0.03
-1.2972e+00,0.06,0,-0.01
-1.2968e+00,0.04,-0.01,-0.01
-1.2964e+00,0.07,-0.03,-0.01
-1.2960e+00,0.1,0.02,0.01
-1.2956e+00,0.06,-0.02,-0.01
-1.2952e+00,0.01,0,-0.02
-1.2948e+00,0.06,0,0.01
-1.2944e+00,0.05,0.01,0
-1.2940e+00,0.04,0.02,0.01
-1.2936e+00,1.42109e-16,-0.02,-0.02
-1.2932e+00,-0.02,-0.01,0
-1.2928e+00,-0.04,0,-0.01
-1.2924e+00,0.01,-0.01,0.02
-1.2920e+00,-0.01,0.03,0
-1.2916e+00,-0.04,-0.02,-0.03
-1.2912e+00,-0.04,0,0
-1.2908e+00,-0.04,0,0
-1.2904e+00,-0.06,-0.01,0.01
-1.2900e+00,-0.09,-0.04,-0.03
-1.2896e+00,-0.07,0,-0.03
-1.2892e+00,-0.05,-0.02,0
-1.2888e+00,-0.05,0.01,0.01
-1.2884e+00,-0.07,-0.03,-0.01
-1.2880e+00,-0.09,-0.03,-0.03
-1.2876e+00,-0.06,-0.01,-0.01
-1.2872e+00,-0.02,0.02,0.01
-1.2868e+00,-0.03,0.01,0.01
-1.2864e+00,-0.07,-0.04,-0.03
-1.2860e+00,-0.05,-0.01,-0.03
-1.2856e+00,0.02,0.02,0.03
-1.2852e+00,-0.02,0,-0.01
-1.2848e+00,1.42109e-16,0,-0.02
-1.2844e+00,-0.02,-0.02,-0.02
-1.2840e+00,0.03,0.01,0.01
-1.2836e+00,0.04,-0.01,0.01
-1.2832e+00,0.06,0.02,0.01
-1.2828e+00,0.02,-0.04,-0.03
-1.2824e+00,0.01,-0.01,-0.02
-1.2820e+00,0.08,0.02,0.03
-1.2816e+00,0.09,0.01,0.03
-1.2812e+00,0.04,0,-0.01
-1.2808e+00,0.06,-0.02,-0.01
-1.2804e+00,0.1,0.01,0
-1.2800e+00,0.1,0.03,0.03
-1.2796e+00,0.08,0,0.01
-1.2792e+00,0.06,-0.03,-0.03
-1.2788e+00,0.07,-0.01,0
-1.2784e+00,0.11,0.04,0.02
-1.2780e+00,0.06,-0.04,-0.01
-1.2776e+00,-0.04,-0.03,-0.05
-1.2772e+00,-0.04,-0.01,-0.02
-1.2768e+00,-0.01,-0.01,-0.01
-1.2764e+00,1.42109e-16,0.01,0.01
-1.2760e+00,-0.06,-0.02,0
-1.2756e+00,-0.03,-0.01,-0.01
-1.2752e+00,-0.05,-0.02,-0.01
-1.2748e+00,0.01,0,0.01
-1.2744e+00,-0.07,-0.01,-0.02
-1.2740e+00,-0.1,-0.03,-0.03
-1.2736e+00,-0.08,-0.01,-0.03
-1.2732e+00,-0.01,0.02,0.02
-1.2728e+00,-0.04,-0.01,0.02
-1.2724e+00,-0.09,-0.02,-0.02
-1.2720e+00,-0.1,-0.02,-0.03
-1.2716e+00,-0.08,-0.02,-0.02
-1.2712e+00,-0.06,0,-0.01
-1.2708e+00,-0.06,0,0
-1.2704e+00,-0.12,-0.03,-0.02
-1.2700e+00,-0.05,0,-0.02
-1.2696e+00,-0.03,0.03,-0.01
-1.2692e+00,-0.02,0,0
-1.2688e+00,-0.06,-0.03,-0.03
-1.2684e+00,-0.04,0,-0.03
-1.2680e+00,0.01,0.01,0
-1.2676e+00,0.03,0.01,0.01
-1.2672e+00,1.42109e-16,-0.01,-0.01
-1.2668e+00,-0.01,-0.01,-0.02
-1.2664e+00,0.05,-0.01,0
-1.2660e+00,0.1,0.02,0.02
-1.2656e+00,0.07,0.02,0.01
-1.2652e+00,0.06,-0.01,-0.01
-1.2648e+00,0.04,0.01,-0.02
-1.2644e+00,0.07,-0.01,0.01
-1.2640e+00,0.07,0.02,0.01
-1.2636e+00,0.11,0.01,0.02
-1.2632e+00,0.03,-0.02,-0.03
-1.2628e+00,0.08,0.01,-0.01
-1.2624e+00,0.08,0,0.01
-1.2620e+00,0.03,0,-0.01
-1.2616e+00,1.42109e-16,-0.03,-0.03
-1.2612e+00,0.01,-0.02,-0.03
-1.2608e+00,0.06,0.03,0.01
-1.2604e+00,0.03,0.01,0.01
-1.2600e+00,0.01,-0.03,-0.01
-1.2596e+00,-0.02,0,-0.01
-1.2592e+00,1.42109e-16,-0.01,-0.01
-1.2588e+00,0.01,-0.01,0
-1.2584e+00,-0.04,-0.01,-0.01
-1.2580e+00,-0.08,-0.02,-0.04
-1.2576e+00,-0.07,-0.03,-0.03
-1.2572e+00,-0.03,-0.01,0.01
-1.2568e+00,-0.03,-0.01,0.03
-1.2564e+00,-0.1,-0.02,-0.01
-1.2560e+00,-0.08,-0.02,-0.01
-1.2556e+00,-0.05,0,0
-1.2552e+00,-0.06,0,0
-1.2548e+00,-0.09,-0.01,0
-1.2544e+00,-0.08,-0.02,-0.04
-1.2540e+00,-0.05,-0.02,-0.01
-1.2536e+00,-0.03,0,0.02
-1.2532e+00,-0.05,0.01,0
-1.2528e+00,-0.08,-0.01,-0.03
-1.2524e+00,-0.04,0.01,-0.02
-1.2520e+00,0.01,0.03,0
-1.2516e+00,0.02,0.01,0.01
-1.2512e+00,-0.03,-0.02,0.01
-1.2508e+00,-0.05,-0.02,-0.01
-1.2504e+00,0.01,0.02,0.01
-1.2500e+00,0.06,0.02,0.01
-1.2496e+00,0.06,0.01,0.02
-1.2492e+00,0.02,-0.01,-0.01
-1.2488e+00,0.06,0,-0.01
-1.2484e+00,0.08,0.01,0.02
-1.2480e+00,0.06,0,0.01
-1.2476e+00,0.06,0,-0.03
-1.2472e+00,0.02,-0.03,-0.01
-1.2468e+00,0.09,0.02,0
-1.2464e+00,0.1,0,0.03
-1.2460e+00,0.06,-0.01,-0.01
-1.2456e+00,0.01,-0.01,-0.03
-1.2452e+00,0.02,-0.02,-0.02
-1.2448e+00,0.06,0.01,0
-1.2444e+00,0.07,0,0
-1.2440e+00,1.42109e-16,-0.01,-0.01
-1.2436e+00,0.01,-0.02,-0.01
-1.2432e+00,0.03,-0.02,0
-1.2428e+00,0.01,0,0.01
-1.2424e+00,-0.02,-0.02,-0.02
-1.2420e+00,-0.06,-0.02,-0.03
-1.2416e+00,-0.04,-0.02,-0.01
-1.2412e+00,-0.01,0.01,0.01
-1.2408e+00,-0.04,0.01,-0.01
-1.2404e+00,-0.06,-0.01,-0.01
-1.2400e+00,-0.1,-0.03,-0.02
-1.2396e+00,-0.06,0,0
-1.2392e+00,-0.07,0,0
-1.2388e+00,-0.09,0.01,0
-1.2384e+00,-0.1,-0.03,-0.01
-1.2380e+00,-0.11,-0.04,0
-1.2376e+00,-0.05,0.03,0.01
-1.2372e+00,-0.07,0.01,0.01
-1.2368e+00,-0.09,-0.02,-0.03
-1.2364e+00,-0.06,0.01,0
-1.2360e+00,-0.06,-0.03,-0.02
-1.2356e+00,1.42109e-16,0.04,0.03
-1.2352e+00,0.01,0.02,0
-1.2348e+00,1.42109e-16,-0.01,0
-1.2344e+00,0.02,0,-0.01
-1.2340e+00,0.06,0.01,0.01
-1.2336e+00,0.01,0.01,-0.01
-1.2332e+00,0.02,-0.02,-0.01
-1.2328e+00,0.07,0,0.01
-1.2324e+00,0.08,0.03,0.02
-1.2320e+00,0.06,0,0.01
-1.2316e+00,0.02,-0.02,-0.02
-1.2312e+00,0.04,-0.02,-0.01
-1.2308e+00,0.11,0.01,0.01
-1.2304e+00,0.13,0.04,0.03
-1.2300e+00,0.09,-0.01,0.01
-1.2296e+00,0.05,-0.01,-0.03
-1.2292e+00,0.07,0.02,-0.01
-1.2288e+00,0.05,0,0
-1.2284e+00,0.06,0.01,0.01
-1.2280e+00,0.01,-0.02,-0.01
-1.2276e+00,0.01,-0.02,-0.02
-1.2272e+00,0.06,0.02,0.02
-1.2268e+00,0.03,0,0.01
-1.2264e+00,-0.02,-0.02,-0.02
-1.2260e+00,-0.04,-0.03,-0.03
-1.2256e+00,-0.01,-0.03,0
-1.2252e+00,1.42109e-16,0.01,0
-1.2248e+00,-0.04,-0.01,-0.02
-1.2244e+00,-0.09,-0.02,-0.03
-1.2240e+00,-0.08,-0.04,-0.01
-1.2236e+00,-0.07,-0.01,-0.01
-1.2232e+00,-0.06,0.02,-0.01
-1.2228e+00,-0.08,-0.01,-0.02
-1.2224e+00,-0.1,-0.02,-0.02
-1.2220e+00,-0.07,-0.01,-0.01
-1.2216e+00,-0.04,-0.01,-0.01
-1.2212e+00,-0.07,0,-0.01
-1.2208e+00,-0.09,0,-0.01
-1.2204e+00,-0.04,0.02,-0.03
-1.2200e+00,1.42109e-16,0.01,0.01
-1.2196e+00,0.01,0,0.01
-1.2192e+00,-0.05,-0.01,-0.01
-1.2188e+00,-0.05,-0.01,0.01
-1.2184e+00,-0.01,0.02,0.01
-1.2180e+00,-0.01,0,0.01
-1.2176e+00,1.42109e-16,-0.02,-0.01
-1.2172e+00,1.42109e-16,0.02,-0.01
-1.2168e+00,0.04,0.01,-0.01
-1.2164e+00,0.07,0.02,0.03
-1.2160e+00,0.05,0.02,0
-1.2156e+00,0.03,-0.02,-0.03
-1.2152e+00,0.03,-0.02,0
-1.2148e+00,0.09,0.01,0.02
-1.2144e+00,0.12,0.03,0.03
-1.2140e+00,0.06,-0.01,0
-1.2136e+00,0.05,-0.03,-0.02
-1.2132e+00,0.07,-0.01,0
-1.2128e+00,0.1,0.04,0.01
-1.2124e+00,0.07,0,-0.02
-1.2120e+00,0.02,0,-0.01
-1.2116e+00,0.01,-0.01,-0.02
-1.2112e+00,0.04,0,0.02
-1.2108e+00,0.03,0,0.01
-1.2104e+00,0.01,0.01,-0.03
-1.2100e+00,-0.02,-0.02,-0.02
-1.2096e+00,0.02,0,0
-1.2092e+00,0.02,0.01,0.02
-1.2088e+00,-0.03,-0.03,-0.01
-1.2084e+00,-0.06,-0.02,-0.05
-1.2080e+00,-0.06,0,-0.02
-1.2076e+00,1.42109e-16,0.02,0.02
-1.2072e+00,-0.05,-0.01,0
-1.2068e+00,-0.09,-0.02,-0.02
-1.2064e+00,-0.09,-0.01,-0.03
-1.2060e+00,-0.05,-0.01,-0.01
-1.2056e+00,-0.05,0.02,0.02
-1.2052e+00,-0.07,0,-0.01
-1.2048e+00,-0.1,-0.03,-0.01
-1.2044e+00,-0.07,-0.01,0
-1.2040e+00,-0.03,0.01,0.01
-1.2036e+00,-0.03,0.01,0.01
-1.2032e+00,-0.05,-0.01,0.01
-1.2028e+00,-0.05,-0.03,-0.01
-1.2024e+00,-0.02,-0.01,0.02
-1.2020e+00,-0.02,0,0.01
-1.2016e+00,-0.02,-0.01,-0.01
-1.2012e+00,-0.05,0,-0.04
-1.2008e+00,0.03,0.03,0.01
-1.2004e+00,0.06,0.01,0
-1.2000e+00,0.03,0,0.01
-1.1996e+00,1.42109e-16,0,-0.02
-1.1992e+00,0.04,0,-0.01
-1.1988e+00,0.09,0.02,0.02
-1.1984e+00,0.06,0.02,0.01
-1.1980e+00,0.03,-0.02,-0.01
-1.1976e+00,0.02,-0.02,-0.01
-1.1972e+00,0.07,0.03,0.01
-1.1968e+00,0.1,0.02,0.03
-1.1964e+00,0.06,-0.02,0
-1.1960e+00,0.03,-0.01,-0.02
-1.1956e+00,0.06,0,0
-1.1952e+00,0.1,0.05,0.03
-1.1948e+00,0.09,0.01,0.01
-1.1944e+00,0.02,0.01,-0.01
-1.1940e+00,0.02,0,-0.03
-1.1936e+00,0.03,0.03,0.01
-1.1932e+00,0.01,0.02,0.01
-1.1928e+00,0.02,-0.01,-0.01
-1.1924e+00,-0.04,0,-0.04
-1.1920e+00,-0.02,-0.01,0
-1.1916e+00,0.01,0.01,0.02
-1.1912e+00,-0.06,-0.01,-0.01
-1.1908e+00,-0.08,-0.02,-0.03
-1.1904e+00,-0.07,-0.02,-0.03
-1.1900e+00,-0.04,0,0
-1.1896e+00,-0.05,0,0.01
-1.1892e+00,-0.11,-0.01,-0.03
-1.1888e+00,-0.1,0,-0.03
-1.1884e+00,-0.09,0.01,0.01
-1.1880e+00,-0.05,0.02,0
-1.1876e+00,-0.05,0.02,-0.02
-1.1872e+00,-0.11,-0.03,-0.04
-1.1868e+00,-0.06,-0.02,0
-1.1864e+00,-0.04,0,-0.01
-1.1860e+00,-0.03,0.01,-0.02
-1.1856e+00,-0.06,-0.01,-0.03
-1.1852e+00,-0.04,0,-0.01
-1.1848e+00,0.01,0.01,0.01
-1.1844e+00,0.06,0.03,0.03
-1.1840e+00,0.01,0,0
-1.1836e+00,-0.03,-0.01,-0.03
-1.1832e+00,0.02,-0.01,0
-1.1828e+00,0.08,0.03,0.03
-1.1824e+00,0.07,0.02,0
-1.1820e+00,0.04,0.01,-0.04
-1.1816e+00,0.04,-0.02,0
-1.1812e+00,0.08,0.01,-0.01
-1.1808e+00,0.1,0.02,0.02
-1.1804e+00,0.04,-0.02,-0.03
-1.1800e+00,0.06,-0.01,-0.02
-1.1796e+00,0.08,0,-0.01
-1.1792e+00,0.11,0.02,0.02
-1.1788e+00,0.05,-0.01,0.01
-1.1784e+00,0.03,-0.01,-0.01
-1.1780e+00,0.02,-0.02,-0.02
-1.1776e+00,0.06,0.01,0
-1.1772e+00,0.04,-0.02,0.01
-1.1768e+00,0.01,-0.01,-0.01
-1.1764e+00,-0.03,-0.02,-0.04
-1.1760e+00,-0.02,-0.03,-0.01
-1.1756e+00,1.42109e-16,0.02,0.01
-1.1752e+00,-0.02,0.01,-0.02
-1.1748e+00,-0.01,-0.03,-0.02
-1.1744e+00,-0.04,-0.02,-0.01
-1.1740e+00,-0.01,0,0
-1.1736e+00,-0.04,-0.02,0
-1.1732e+00,-0.1,-0.02,-0.03
-1.1728e+00,-0.12,-0.05,-0.06
-1.1724e+00,-0.1,-0.01,-0.01
-1.1720e+00,-0.09,0.01,0
-1.1716e+00,-0.11,-0.01,-0.01
-1.1712e+00,-0.11,-0.02,-0.03
-1.1708e+00,-0.08,0.01,0.01
-1.1704e+00,-0.03,0.01,0.01
-1.1700e+00,-0.05,-0.02,-0.01
-1.1696e+00,-0.08,-0.05,-0.03
-1.1692e+00,-0.05,-0.01,-0.03
-1.1688e+00,0.02,0.01,0.01
-1.1684e+00,0.03,0.03,0.01
-1.1680e+00,-0.03,0.01,-0.01
-1.1676e+00,-0.01,-0.01,-0.03
-1.1672e+00,1.42109e-16,0,-0.01
-1.1668e+00,0.03,0,0
-1.1664e+00,0.05,0.01,0
-1.1660e+00,1.42109e-16,-0.01,-0.02
-1.1656e+00,0.05,-0.01,-0.01
-1.1652e+00,0.06,0,0.01
-1.1648e+00,0.09,-0.01,0.01
-1.1644e+00,0.06,0,0
-1.1640e+00,0.07,-0.02,-0.02
-1.1636e+00,0.1,0.02,0.02
-1.1632e+00,0.11,0.02,0.02
-1.1628e+00,0.07,0.02,0.01
-1.1624e+00,0.03,0.01,-0.03
-1.1620e+00,0.06,-0.01,0.01
-1.1616e+00,0.06,0.01,0
-1.1612e+00,0.07,0.02,0.01
-1.1608e+00,0.03,-0.01,-0.01
-1.1604e+00,0.01,-0.01,-0.03
-1.1600e+00,0.02,0.01,0.01
-1.1596e+00,0.06,0.01,0
-1.1592e+00,-0.02,0,0
-1.1588e+00,-0.06,-0.02,-0.02
-1.1584e+00,-0.05,-0.02,-0.03
-1.1580e+00,-0.02,0.01,0.02
-1.1576e+00,-0.05,-0.01,0
-1.1572e+00,-0.09,-0.03,-0.01
-1.1568e+00,-0.09,-0.02,-0.03
-1.1564e+00,-0.07,0,0
-1.1560e+00,-0.05,0,0.01
-1.1556e+00,-0.06,-0.01,-0.01
-1.1552e+00,-0.11,-0.02,-0.01
-1.1548e+00,-0.08,-0.01,0
-1.1544e+00,-0.05,0.02,0.02
-1.1540e+00,-0.07,-0.01,0
-1.1536e+00,-0.08,-0.03,-0.01
-1.1532e+00,-0.06,-0.02,-0.01
-1.1528e+00,-0.02,0.02,0
-1.1524e+00,-0.03,0,0
-1.1520e+00,-0.03,-0.01,0
-1.1516e+00,-0.05,-0.01,-0.02
-1.1512e+00,0.02,0,0
-1.1508e+00,0.02,0.01,0.01
-1.1504e+00,0.02,0.01,0
-1.1500e+00,0.02,-0.01,0
-1.1496e+00,0.05,0.01,0
-1.1492e+00,0.1,0.02,0.03
-1.1488e+00,0.06,0.01,0
-1.1484e+00,0.02,-0.03,-0.02
-1.1480e+00,0.06,-0.01,0
-1.1476e+00,0.08,0,0
-1.1472e+00,0.12,0.02,0.02
-1.1468e+00,0.08,0.01,0
-1.1464e+00,0.06,0,-0.03
-1.1460e+00,0.08,-0.01,-0.02
-1.1456e+00,0.09,0.01,0.02
-1.1452e+00,0.05,-0.01,0
-1.1448e+00,0.01,-0.04,-0.03
-1.1444e+00,0.06,-0.02,0.01
-1.1440e+00,0.06,0.03,0.01
-1.1436e+00,0.06,-0.01,0.01
-1.1432e+00,-0.01,-0.03,-0.02
-1.1428e+00,-0.03,-0.03,-0.03
-1.1424e+00,-0.03,-0.01,-0.03
-1.1420e+00,0.01,0.01,0.01
-1.1416e+00,-0.02,0,-0.01
-1.1412e+00,-0.06,-0.04,-0.03
-1.1408e+00,-0.07,0,-0.03
-1.1404e+00,-0.04,-0.01,0
-1.1400e+00,-0.04,0,0
-1.1396e+00,-0.1,-0.03,-0.02
-1.1392e+00,-0.1,-0.01,-0.03
-1.1388e+00,-0.08,-0.02,-0.01
-1.1384e+00,-0.08,-0.01,0.01
-1.1380e+00,-0.06,-0.02,-0.01
-1.1376e+00,-0.08,-0.01,-0.03
-1.1372e+00,-0.08,-0.01,-0.01
-1.1368e+00,-0.01,0.02,0.02
-1.1364e+00,-0.03,0.02,-0.01
-1.1360e+00,-0.09,-0.02,-0.02
-1.1356e+00,-0.1,-0.04,-0.04
-1.1352e+00,-0.11,-0.03,-0.03
-1.1348e+00,-0.13,-0.02,-0.01
-1.1344e+00,-0.13,-0.02,-0.01
-1.1340e+00,-0.16,-0.04,0
-1.1336e+00,-0.1,0.01,-0.02
-1.1332e+00,0.24,0.2,0.13
-1.1328e+00,0.2,0.02,0.01
-1.1324e+00,0.1,-0.02,-0.03
-1.1320e+00,0.12,-0.02,-0.01
-1.1316e+00,0.13,0,0.01
-1.1312e+00,0.09,0,0.01
-1.1308e+00,0.08,-0.02,-0.03
-1.1304e+00,0.06,0.01,-0.01
-1.1300e+00,0.08,-0.01,-0.01
-1.1296e+00,0.1,-0.01,0
-1.1292e+00,0.06,0.01,0
-1.1288e+00,0.03,-0.04,-0.02
-1.1284e+00,0.06,0.01,0.01
-1.1280e+00,0.07,0.01,0
-1.1276e+00,0.06,0,0
-1.1272e+00,0.01,-0.01,-0.01
-1.1268e+00,-0.02,-0.02,-0.04
-1.1264e+00,-0.01,0.01,-0.02
-1.1260e+00,0.02,0.01,0
-1.1256e+00,0.02,0.02,-0.01
-1.1252e+00,-0.03,-0.01,-0.03
-1.1248e+00,-0.03,0,-0.03
-1.1244e+00,-0.01,0.01,0.01
-1.1240e+00,-0.03,0.02,0.01
-1.1236e+00,-0.06,-0.01,-0.03
-1.1232e+00,-0.06,-0.01,-0.01
-1.1228e+00,-0.02,0.02,0.01
-1.1224e+00,-0.03,0,0.01
-1.1220e+00,-0.1,-0.04,-0.02
-1.1216e+00,-0.09,-0.02,-0.05
-1.1212e+00,-0.04,0.02,-0.01
-1.1208e+00,-0.01,0.01,0.02
-1.1204e+00,-0.03,0.01,-0.01
-1.1200e+00,-0.07,-0.02,-0.03
-1.1196e+00,-0.06,-0.01,0
-1.1192e+00,-0.02,0,0.02
-1.1188e+00,0.01,0.02,0.02
-1.1184e+00,-0.04,-0.01,-0.03
-1.1180e+00,-0.03,0,-0.03
-1.1176e+00,0.01,0.01,0
-1.1172e+00,0.02,0,0.01
-1.1168e+00,0.03,0,0
-1.1164e+00,1.42109e-16,-0.04,-0.03
-1.1160e+00,0.03,0.02,-0.02
-1.1156e+00,0.06,-0.01,0.02
-1.1152e+00,0.07,0.01,0.02
-1.1148e+00,1.42109e-16,-0.03,-0.05
-1.1144e+00,0.04,0,-0.01
-1.1140e+00,0.04,0,-0.01
-1.1136e+00,0.1,0.02,0.01
-1.1132e+00,0.05,0,-0.02
-1.1128e+00,0.04,0,-0.03
-1.1124e+00,0.06,0.01,0
-1.1120e+00,0.05,0.03,0.02
-1.1116e+00,0.03,-0.01,-0.01
-1.1112e+00,1.42109e-16,-0.01,-0.01
-1.1108e+00,1.42109e-16,0,-0.01
-1.1104e+00,0.04,0.01,0.01
-1.1100e+00,0.01,0.03,0.01
-1.1096e+00,1.42109e-16,0.01,-0.01
-1.1092e+00,-0.03,-0.02,-0.02
-1.1088e+00,-0.04,0,-0.01
-1.1084e+00,-0.01,0.02,0
-1.1080e+00,-0.07,-0.03,-0.02
-1.1076e+00,-0.08,-0.01,-0.03
-1.1072e+00,-0.04,0,-0.01
-1.1068e+00,-0.04,0.01,0.01
-1.1064e+00,-0.03,0.02,0.01
-1.1060e+00,-0.09,-0.02,-0.03
-1.1056e+00,-0.09,-0.02,-0.03
-1.1052e+00,-0.07,-0.02,0.01
-1.1048e+00,-0.03,0,0.01
-1.1044e+00,-0.07,0.01,0
-1.1040e+00,-0.08,-0.05,0
-1.1036e+00,-0.06,0,0
-1.1032e+00,-0.03,0.02,0.01
-1.1028e+00,-0.03,-0.01,-0.01
-1.1024e+00,-0.05,-0.01,-0.01
-1.1020e+00,-0.03,-0.02,-0.01
-1.1016e+00,-0.01,0.02,0.02
-1.1012e+00,-0.01,-0.01,0.02
-1.1008e+00,1.42109e-16,0,0
-1.1004e+00,0.02,-0.01,-0.01
-1.1000e+00,0.06,0.02,0.01
-1.0996e+00,0.06,0.04,0.02
-1.0992e+00,0.04,0.01,0.01
-1.0988e+00,0.04,-0.02,-0.01
-1.0984e+00,0.03,-0.02,-0.01
-1.0980e+00,0.06,0,0
-1.0976e+00,0.06,0.01,0.01
-1.0972e+00,0.01,-0.01,-0.02
-1.0968e+00,0.03,-0.03,-0.01
-1.0964e+00,0.06,-0.02,0.01
-1.0960e+00,0.08,0.02,0.01
-1.0956e+00,0.05,0.01,0
-1.0952e+00,-0.01,-0.02,-0.03
-1.0948e+00,0.01,-0.01,-0.02
-1.0944e+00,0.05,0,0.01
-1.0940e+00,0.04,0.01,0.01
-1.0936e+00,1.42109e-16,-0.01,-0.04
-1.0932e+00,-0.02,0,-0.01
-1.0928e+00,-0.01,0.02,-0.01
-1.0924e+00,1.42109e-16,0.01,0
-1.0920e+00,-0.06,-0.01,-0.01
-1.0916e+00,-0.05,-0.02,-0.03
-1.0912e+00,-0.05,-0.01,-0.01
-1.0908e+00,-0.03,0.01,0.01
-1.0904e+00,-0.04,0,0
-1.0900e+00,-0.07,0,-0.03
-1.0896e+00,-0.07,-0.02,-0.03
-1.0892e+00,-0.02,0.02,0.01
-1.0888e+00,-0.05,-0.01,0
-1.0884e+00,-0.08,0,0
-1.0880e+00,-0.08,-0.03,-0.03
